title,time_added,description_excerpt,image_url
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/I6cAAOSwN-xdkg~z/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/Ei8AAOSw6TtdY-3w/s-l200.jpg
2017 VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),9 hrs ago,Power -  66 kW @ 4800 rpmTorque -  160 Nm @ 1400 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4,https://i.ebayimg.com/images/g/i80AAOSw7Sxdpo24/s-l200.jpg
2019 VOLKSWAGEN POLO 2.0 GTI DSG (147KW),9 hrs ago,r -  147 kW @ 4400 rpmTorque -  320 Nm @ 1500 rpmEconomy - 5.9 l/100kmEmissions - 134 g/kmEmissions Rating - EU6Gea,https://i.ebayimg.com/images/g/RvAAAOSwkyRdoe3G/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 COMFORTLINE (5DR),9 hrs ago,ortlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3750 rpmEconomy - 5.9 l/100kmEmissions - 140 g/kmEmissions Ratin,https://i.ebayimg.com/images/g/vD4AAOSwuLpdOdaE/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/q9IAAOSwSzZdOdX6/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/etkAAOSwG8ldlHvf/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE (5DR),9 hrs ago,dlinePower -  55 kW @ 4800 rpmTorque -  130 Nm @ 3750 rpmEconomy - 5.7 l/100kmEmissions - 134 g/kmEmissions Rating ,https://i.ebayimg.com/images/g/4LUAAOSwJTZdlHvr/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 COMFORTLINE (5DR),9 hrs ago,ortlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3750 rpmEconomy - 5.9 l/100kmEmissions - 140 g/kmEmissions Ratin,https://i.ebayimg.com/images/g/oZ8AAOSwWahdea3T/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/NpMAAOSwprpdOdNf/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/iEYAAOSwyKZdnezs/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/4ckAAOSwZ3FdPGBv/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/RecAAOSwulJdOdXH/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/HhcAAOSwqApdlHwj/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE (5DR),9 hrs ago,dlinePower -  55 kW @ 4800 rpmTorque -  130 Nm @ 3750 rpmEconomy - 5.7 l/100kmEmissions - 134 g/kmEmissions Rating ,https://i.ebayimg.com/images/g/ndUAAOSwabBdl1P~/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE DSG (85KW),9 hrs ago,er -  85 kW @ 5000 rpmTorque -  200 Nm @ 2000 rpmEconomy - 4.8 l/100kmEmissions - 109 g/kmEmissions Rating - EU6Gea,https://i.ebayimg.com/images/g/ZegAAOSwXMBdf5w7/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.0 TSI GT (5DR),9 hrs ago,GTPower -  81 kW @ 5000 rpmTorque -  200 Nm @ 2000 rpmEconomy - 4.6 l/100kmEmissions - 109 g/kmEmissions Rating - E,https://i.ebayimg.com/images/g/aJcAAOSwIwJdgEQP/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/mwAAAOSwOFFdpnN2/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/Z8MAAOSwFiNdk2G7/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/kjkAAOSwAzFdiX9e/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/ocUAAOSw8PRdRPOD/s-l200.jpg
2018 Volkswagen Polo 1.0 TSI Trendline ,9 hrs ago,Dealer: Volkswagen Table ViewStock No: 2527AKA: VWGAIT REF ID: 2572126 - GAIT ACC ID: 4454,https://i.ebayimg.com/images/g/3NgAAOSwOZddkg~8/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/sJoAAOSwfBVdlHw9/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/SYcAAOSwxH1diNVG/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 COMFORTLINE (5DR),9 hrs ago,ortlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3750 rpmEconomy - 5.9 l/100kmEmissions - 140 g/kmEmissions Ratin,https://i.ebayimg.com/images/g/CgcAAOSwwKNdk1~d/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE (5DR),9 hrs ago,dlinePower -  55 kW @ 4800 rpmTorque -  130 Nm @ 3750 rpmEconomy - 5.7 l/100kmEmissions - 134 g/kmEmissions Rating ,https://i.ebayimg.com/images/g/ZpIAAOSw3jFdOcSf/s-l200.jpg
2015 VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),9 hrs ago,Power -  66 kW @ 4800 rpmTorque -  160 Nm @ 1400 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4,https://i.ebayimg.com/images/g/SeAAAOSwijRdlHzH/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/SXIAAOSwDLhdY-2O/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/EnIAAOSwmyNdlHzl/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/ncsAAOSwddddlHy0/s-l200.jpg
2016 VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE (81KW),9 hrs ago,er -  81 kW @ 5000 rpmTorque -  175 Nm @ 4000 rpmEconomy - 5.1 l/100kmEmissions - 120 g/kmEmissions Rating - EU4Gea,https://i.ebayimg.com/images/g/KzYAAOSwxSFdpeXS/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE (5DR),9 hrs ago,dlinePower -  55 kW @ 4800 rpmTorque -  130 Nm @ 3750 rpmEconomy - 5.7 l/100kmEmissions - 134 g/kmEmissions Rating ,https://i.ebayimg.com/images/g/U4UAAOSwUP1dgj~A/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/GnEAAOSwAetdOcBM/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE (5DR),9 hrs ago,dlinePower -  55 kW @ 4800 rpmTorque -  130 Nm @ 3750 rpmEconomy - 5.7 l/100kmEmissions - 134 g/kmEmissions Rating ,https://i.ebayimg.com/images/g/yKoAAOSwB5pdVWok/s-l200.jpg
2015 VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),9 hrs ago,Power -  66 kW @ 4800 rpmTorque -  160 Nm @ 1400 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4,https://i.ebayimg.com/images/g/-zoAAOSw8A1dlHz8/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/YxgAAOSwr-hdpeZB/s-l200.jpg
2014 VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE DSG (81KW),9 hrs ago,GPower -  81 kW @ 5000 rpmTorque -  175 Nm @ 4000 rpmEconomy - 5.1 l/100kmEmissions - 122 g/kmEmissions Rating - EU,https://i.ebayimg.com/images/g/EqoAAOSwDwBdg418/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/fKQAAOSw--pdOdKT/s-l200.jpg
2015 VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),9 hrs ago,Power -  66 kW @ 4800 rpmTorque -  160 Nm @ 1400 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4,https://i.ebayimg.com/images/g/lmcAAOSwOuFdg41z/s-l200.jpg
2016 VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE (81KW),9 hrs ago,er -  81 kW @ 5000 rpmTorque -  175 Nm @ 4000 rpmEconomy - 5.1 l/100kmEmissions - 120 g/kmEmissions Rating - EU4Gea,https://i.ebayimg.com/images/g/uusAAOSwW7hdpeVn/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/rgYAAOSwCSpdea05/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,r -  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gear,https://i.ebayimg.com/images/g/vBEAAOSw5TtdY-yx/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO 1.4 COMFORTLINE (5DR),9 hrs ago,ortlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3750 rpmEconomy - 5.9 l/100kmEmissions - 140 g/kmEmissions Ratin,https://i.ebayimg.com/images/g/ZDUAAOSwTrldlHyR/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/gqMAAOSwGbldY-3F/s-l200.jpg
2017 VOLKSWAGEN POLO VIVO HATCH 1.4 CONCEPTLINE,9 hrs ago,"56403 , Nationwide delivery service available on request , Finance is available with all major banks , Trade-ins ar",https://i.ebayimg.com/images/g/xnsAAOSwhLFdfD~B/s-l200.jpg
2017 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,"56403 , Nationwide delivery service available on request , Finance is available with all major banks , Trade-ins ar",https://i.ebayimg.com/images/g/W98AAOSw56NdfuKN/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"56403 , Nationwide delivery service available on request , Finance is available with all major banks , Trade-ins ar",https://i.ebayimg.com/images/g/7xEAAOSwyGpdoYv9/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,9 hrs ago,terCar warranty available.Balance of the Factory Service plan.Service plan extension available. Tilting and sliding,https://i.ebayimg.com/images/g/58MAAOSwghZdnbgN/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline DSG,9 hrs ago,"terCar warranty extension available.Balance of the Service plan, extension available.Top of the range Cartrack GPS ",https://i.ebayimg.com/images/g/iq8AAOSwhEtdqEE~/s-l200.jpg
2015 Volkswagen Polo Hatch 1.2 TSI Comfortline,9 hrs ago,e plan available.Aircon.Power Steering.Electric windows.Alloys.Radio/Usb/Bluetooth.Multi function steering wheel.Vo,https://i.ebayimg.com/images/g/d0UAAOSwXk1dnbsc/s-l200.jpg
2011 Volkswagen Polo Hatch 1.6 Comfortline,9 hrs ago,ering.Electric windows.Multi function steering wheel.Radio/CDVolkswagen Polo 1.6 ComfortlinePower -  77 kW @ 5250 r,https://i.ebayimg.com/images/g/epoAAOSwclldhW3E/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Trendline,9 hrs ago, service plan.MasterCar warranty and service plan extension available. Front fog lamps and cornering light.Multi-fu,https://i.ebayimg.com/images/g/LO8AAOSwsFJdnbfx/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,9 hrs ago, service plan.MasterCar warranty and Service plan extension available.Top of the range Cartrack GPS device to the v,https://i.ebayimg.com/images/g/vp0AAOSwK5VdqEEV/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline DSG,9 hrs ago, service plan.MasterCar warranty and Service plan extension available.Top of the range Cartrack GPS device to the v,https://i.ebayimg.com/images/g/c~AAAOSw7gpdqEEh/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline,9 hrs ago,"terCar warranty available.Balance of the service plan, extension available. App connect.2xUsb ports.Composition med",https://i.ebayimg.com/images/g/VKAAAOSwNtldlIg8/s-l200.jpg
2019 Volkswagen Polo Vivo hatch 1.4 Trendline,9 hrs ago,terCar warranty available.Service plan available.Aircon.Powersteering.Alloys.Radio/Usb/Bluetooth.Volkswagen Polo Vi,https://i.ebayimg.com/images/g/pVwAAOSw5Ppdnbe8/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Comfortline DSG,9 hrs ago,"terCar warranty available.Balance of the factory service plan, extension available.Top of the range Cartrack GPS de",https://i.ebayimg.com/images/g/~~wAAOSwi~FdqEFa/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,9 hrs ago, service plan.MasterCar warranty and Service plan extension is available.  Aircon.Powersteering.Electric windows.Ra,https://i.ebayimg.com/images/g/HvoAAOSwCwxdTpje/s-l200.jpg
2018 Volkswagen Polo Hatch 1.0 TSI Trendline,9 hrs ago, service plan.MasterCar warranty and Service plan extension is available.  Aircon.Powersteering.Electric windows.Ra,https://i.ebayimg.com/images/g/HvoAAOSwCwxdTpje/s-l200.jpg
2019 Volkswagen Polo Hatch 1.0 TSI Comfortline DSG,9 hrs ago, service plan.MasterCar warranty and service plan extension available.App-Connect.2 USB interfaces.Composition Medi,https://i.ebayimg.com/images/g/scoAAOSw-v5dnbgC/s-l200.jpg
2010 Volkswagen Polo Hatch 1.2 TDI BlueMotion,9 hrs ago,vailable.Aircon.Powersteering.Electric windows.Alloys.Radio/CD.Alarm/Central locking.Volkswagen Polo 1.2 TDI BlueMo,https://i.ebayimg.com/images/g/WZoAAOSwmcxdpZwo/s-l200.jpg
2019 Volkswagen Polo Sedan 1.6 Comfortline,9 hrs ago,terCar warranty available.Service plan options available.Park distance control.Lights  Vision package.Aircon.Powers,https://i.ebayimg.com/images/g/ZggAAOSwhH1dhSCk/s-l200.jpg
2019 Volkswagen Polo Hatch 2.0 TSI GTI DSG,9 hrs ago,terCar warranty available.Balance of the factory service plan.Extension available.Open sky system (Sunroof).Light +,https://i.ebayimg.com/images/g/CygAAOSwittdhULL/s-l200.jpg
2016 Volkswagen Polo Hatch 1.2 TSI Highline,9 hrs ago,lloy wheels; Elec. Windows - Front  Back; Power steering; ABS Brakes; Airbag - Driver  Passenger; Bluetooth; Factor,https://i.ebayimg.com/images/g/Wk0AAOSwFCddEYt6/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSG,9 hrs ago, sunroof//LED headlamps//Light and sight package//Park assist with park distance control.  Nationwide delivery avai,https://i.ebayimg.com/images/g/O~wAAOSwGvVdbb8X/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,"WAY BLVD & MAIN ROAD – 0600609987** FUEL SAVER – Average 5.7 litres per 100km!! Features: 55KW, Aircon, ABS/EBD, Po",https://i.ebayimg.com/images/g/HacAAOSwIORdZnEU/s-l200.jpg
Vw Polo Bluemotion 2012,9 hrs ago,...,https://i.ebayimg.com/images/g/zrAAAOSwHk9dNKR2/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio and central locking with alarm. The vehicle has the balance",https://i.ebayimg.com/images/g/bJIAAOSwDnhdhXSt/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio, multi function steering wheel and central locking with ala",https://i.ebayimg.com/images/g/ASsAAOSwIWRdgDUX/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering and central locking with alarm. The vehicle has the balance of a 3",https://i.ebayimg.com/images/g/x4IAAOSw2qVdhXBo/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, composition radio, mobile phone interface, light and sight packag",https://i.ebayimg.com/images/g/ymgAAOSwp3FdTrX0/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio and central locking with alarm. The vehicle has the balance",https://i.ebayimg.com/images/g/mq0AAOSwU1JdgDS6/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, composition radio, park assist with PDC, cruise control, light an",https://i.ebayimg.com/images/g/5kEAAOSw59RdgDU8/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio and central locking with alarm. The vehicle has the balance",https://i.ebayimg.com/images/g/oS0AAOSwgHZdXTZS/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, composition radio, removable tow bar, cruise control, light and s",https://i.ebayimg.com/images/g/yNsAAOSwRJpdTrYA/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 20,https://i.ebayimg.com/images/g/qb0AAOSwHwJdnTWI/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,9 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINEPower -  63 kW @ 5000 rpmTorque -  132 ,https://i.ebayimg.com/images/g/7b4AAOSwqgFdnTVw/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 HIGHLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, cruise control, storage package and central locking with alarm. T",https://i.ebayimg.com/images/g/CEcAAOSw6mBdgDQ3/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130,https://i.ebayimg.com/images/g/AeMAAOSwZqJdnc-4/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.0 TSI GT,9 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.0 TSI GTPower -  81 kW @ 5000 rpmTorque -  200 Nm @ ,https://i.ebayimg.com/images/g/ploAAOSwMytdnTU~/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering and central locking with alarm. The vehicle has the balance of a 3",https://i.ebayimg.com/images/g/WK4AAOSwX-xdgDSh/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 HIGHLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, removable tow bar, cruise control, storage package, leather seats",https://i.ebayimg.com/images/g/2R0AAOSwUpJdTrW-/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio and central locking with alarm. The vehicle has the balance",https://i.ebayimg.com/images/g/FNwAAOSwbnFdhW6b/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio, mobile phone interface, multi function steering wheel and ",https://i.ebayimg.com/images/g/e6kAAOSwFTBdgDT5/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 20,https://i.ebayimg.com/images/g/7wAAAOSwuEhdnTWU/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering and central locking with alarm. The vehicle has the balance of a 3",https://i.ebayimg.com/images/g/ydoAAOSw0-5dnH5U/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,9 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINEPower -  63 kW @ 5000 rpmTorque -  132 ,https://i.ebayimg.com/images/g/WvgAAOSwdKddnTUn/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, composition radio, blind spot monitor, mobile phone interface, pa",https://i.ebayimg.com/images/g/cMAAAOSwufJdnTWg/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130,https://i.ebayimg.com/images/g/czEAAOSwAGxdndAg/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, composition radio, mobile phone interface, light and sight packag",https://i.ebayimg.com/images/g/zRMAAOSwfntdgDUj/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, alloy wheels, storage package, safety package, radio 340G package",https://i.ebayimg.com/images/g/WZcAAOSw~zFdf31o/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 MAXX,9 hrs ago,"d features. ABS, air conditioner, power steering, cruise control, storage package, leather seats and central lockin",https://i.ebayimg.com/images/g/EQMAAOSwTmRdTrYa/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,9 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130,https://i.ebayimg.com/images/g/Se8AAOSwLIZdnc~G/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,"d features. ABS, air conditioner, power steering, radio and central locking with alarm. The vehicle has the balance",https://i.ebayimg.com/images/g/OfwAAOSw6ZBdXTcf/s-l200.jpg
2013 Volkswagen Polo 1.6 Comfortline for sale!,9 hrs ago," welcome. Finance can be arranged, Contact us today! Price excludes on the road fees. Volkswagen Polo 1.6 Comfortli",https://i.ebayimg.com/images/g/DKQAAOSwQpNdoqUT/s-l200.jpg
2013 Volkswagen Polo 1.4 Comfortline for sale!,9 hrs ago," welcome. Finance can be arranged, Contact us today! Price excludes on the road fees. Volkswagen Polo 1.4 Comfortli",https://i.ebayimg.com/images/g/K94AAOSwYKddjY2k/s-l200.jpg
